,ATM,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,AGU_med,AGU_pred
284,23.5,-1.0,31.7,65.81,23.2,43.997,42.1,32.3,29.23,37.9,41.590214
285,19.2,-1.0,32.0,41.08,26.2,64.794,-1.0,26.2,25.43,36.1,28.126255
286,56.9,-1.0,14.6,36.32,32.7,73.643,-1.0,56.7,53.19,35.7,38.411957
287,15.1,-1.0,83.9,-1.0,19.3,54.243,39.03,-1.0,29.46,21.6,31.448874
288,24.41,28.04,-1.0,-1.0,28.94,27.72,20.25,-1.0,25.88,33.34,21.598848
289,18.7,-1.0,42.3,30.02,21.7,46.203,32.2,25.2,25.0,21.1,29.005402
290,-1.0,28.5,-1.0,98.77,27.03,28.8,21.86,23.83,17.17,20.27,19.95033
291,27.49,30.7,46.02,-1.0,26.71,-1.0,24.27,22.11,24.84,20.66,23.601076
292,15.5,31.3,44.3,26.49,28.6,37.9,39.1,26.5,35.31,31.1,23.978306
293,-1.0,53.44,-1.0,-1.0,41.93,63.35,81.98,33.4,57.92,65.54,35.58032
294,-1.0,-1.0,27.0,17.9,26.2,67.856,42.0,52.2,28.41,31.4,15.739001
295,-1.0,-1.0,68.2,47.24,36.8,105.55,33.9,33.0,43.8,35.7,38.995518
296,43.2,-1.0,100.0,69.22,56.0,91.681,-1.0,38.8,50.78,39.2,45.44958
297,24.09,46.12,-1.0,-1.0,28.2,165.13,36.79,31.93,29.66,30.25,18.521906
298,32.1,-1.0,52.1,55.52,18.6,66.718,38.7,34.2,39.4,42.3,40.429432
299,-1.0,-1.0,-1.0,42.45,29.2,93.463,35.0,18.3,22.11,21.7,22.839033
300,-1.0,-1.0,152.4,109.96,57.9,133.02,70.4,65.4,67.15,64.5,62.1549
301,35.7,-1.0,-1.0,37.5,21.1,29.742,37.54,-1.0,30.55,23.6,22.555426
302,28.6,-1.0,98.0,35.36,23.2,57.157,30.1,30.7,29.63,29.0,33.186523
303,66.18,-1.0,-1.0,59.37,31.99,-1.0,24.74,30.63,35.84,27.65,32.295883
304,-1.0,40.58,-1.0,-1.0,52.66,51.88,46.68,44.83,43.71,37.69,38.00341
305,51.04,42.96,-1.0,79.64,68.6,48.16,45.56,53.24,42.25,55.93,28.607767
306,45.6,-1.0,66.7,51.22,42.7,63.936,-1.0,31.9,40.13,29.5,37.24831
307,37.3,-1.0,63.4,203.99,29.7,74.722,-1.0,43.0,40.51,33.8,38.937103
308,60.6,81.8,214.0,280.95,79.3,262.82,98.2,-1.0,109.8,66.3,76.693596
309,106.08,101.17,-1.0,-1.0,69.45,99.04,92.26,112.62,150.95,59.96,74.09195
310,3.8,-1.0,17.5,19.1,4.8,15.719,19.23,-1.0,9.81,9.4,17.04171
311,60.0,-1.0,71.9,109.94,23.2,64.466,56.7,41.9,-1.0,82.5,41.41606
312,-1.0,-1.0,137.5,-1.0,47.4,156.6,69.1,66.0,-1.0,41.7,55.03723
313,46.4,-1.0,37.8,53.9,12.9,32.325,31.63,-1.0,19.03,20.8,20.978846
314,-1.0,-1.0,118.6,172.92,47.6,134.54,82.4,39.3,-1.0,34.6,39.39267
315,23.82,26.04,-1.0,43.56,19.19,107.09,16.51,20.36,22.4,19.95,13.353534
316,32.56,23.4,-1.0,-1.0,33.55,27.72,28.95,27.49,32.01,28.15,25.126156
317,50.2,-1.0,14.8,28.8,-1.0,29.352,51.95,-1.0,14.88,19.9,4.2955194
318,1.5,-1.0,23.4,24.8,9.1,-1.0,9.62,-1.0,16.79,15.7,26.493593
319,32.6,-1.0,45.5,47.74,25.1,52.046,-1.0,40.1,32.8,29.4,28.704924
320,-1.0,-1.0,79.6,80.51,-1.0,91.625,-1.0,39.0,59.28,52.9,42.14779
321,43.39,31.54,-1.0,-1.0,37.74,41.78,43.41,27.33,37.98,22.88,31.348001
322,-1.0,-1.0,130.6,66.44,-1.0,119.99,-1.0,52.5,46.02,60.7,65.215355
323,-1.0,-1.0,92.3,51.61,44.5,105.54,-1.0,49.3,47.15,44.7,39.20783
324,77.32,-1.0,-1.0,-1.0,34.56,93.23,37.44,92.7,35.66,44.71,44.216312
325,-1.0,-1.0,80.1,62.65,36.1,194.47,-1.0,37.6,34.25,12.0,44.82416
326,24.83,33.61,-1.0,-1.0,22.74,171.74,26.12,33.17,28.45,37.28,19.65719
327,24.2,-1.0,35.7,44.85,28.0,47.35,-1.0,33.9,40.15,33.6,36.602467
328,27.3,-1.0,60.3,23.7,18.3,32.506,-1.0,21.4,25.1,18.2,15.63116
329,9.1,-1.0,5.7,16.1,10.4,22.986,22.36,-1.0,13.23,15.7,13.525382
330,-1.0,35.09,-1.0,-1.0,33.71,60.94,32.09,25.27,29.87,25.03,26.178846
331,20.62,27.3,-1.0,134.76,15.56,42.81,20.9,16.24,17.57,12.43,14.322236
332,-1.0,-1.0,124.4,103.3,41.6,95.734,44.0,38.7,79.19,34.7,37.958458
333,-1.0,-1.0,-1.0,11.3,-1.0,21.806,10.85,-1.0,5.26,9.0,5.5534654
334,25.6,-1.0,27.4,-1.0,16.6,61.647,21.5,-1.0,29.5,23.7,27.761717
335,35.05,-1.0,-1.0,37.81,25.28,169.43,16.31,24.83,42.82,20.64,32.6018
336,70.75,49.81,-1.0,39.9,54.42,78.66,44.72,32.95,47.59,40.72,52.517105
337,13.68,14.72,16.29,-1.0,13.65,-1.0,11.6,12.67,13.01,12.66,20.901754
338,26.66,-1.0,-1.0,125.14,53.47,80.32,25.45,16.75,32.82,15.26,16.720293
339,29.9,51.62,-1.0,43.22,21.15,172.97,26.47,21.09,14.72,19.43,18.246431
340,37.52,18.38,-1.0,-1.0,12.67,23.47,17.15,55.84,27.88,48.94,35.235664
341,32.7,-1.0,15.2,13.7,-1.0,17.748,23.46,-1.0,9.51,9.0,4.2886634
342,51.5,-1.0,70.5,95.5,20.8,61.649,61.22,-1.0,39.78,28.8,33.183018
343,39.3,59.3,161.6,74.31,73.7,169.66,72.9,-1.0,71.23,29.4,81.75106
344,40.74,-1.0,-1.0,-1.0,27.56,112.63,26.46,27.99,30.99,21.25,22.392216
345,-1.0,-1.0,39.9,15.8,21.0,50.897,21.7,17.8,18.35,26.4,18.16856
346,27.6,-1.0,37.6,-1.0,24.0,55.185,35.45,-1.0,31.2,30.5,45.09568
347,25.95,20.59,-1.0,-1.0,21.18,61.2,14.5,22.88,22.22,1.35,20.26967
348,31.2,-1.0,26.1,9.4,-1.0,32.343,29.46,-1.0,6.1,9.3,10.667232
349,23.0,-1.0,51.6,57.56,34.2,76.717,-1.0,40.4,48.84,53.0,49.62655
350,16.1,-1.0,42.9,31.84,10.4,48.538,21.3,12.8,14.63,11.9,12.698229
351,22.15,34.57,-1.0,13.76,24.33,51.13,22.3,22.71,24.34,15.89,17.337023
352,-1.0,33.39,-1.0,69.21,29.06,33.75,45.4,31.88,57.6,24.85,23.048353
353,67.1,-1.0,46.6,35.02,22.4,72.334,-1.0,61.5,33.6,26.8,28.830091
354,33.1,-1.0,57.4,34.39,32.7,57.849,-1.0,28.1,30.74,33.7,30.651854
355,-1.0,-1.0,14.0,-1.0,10.7,26.959,20.0,17.7,10.6,10.3,8.804359
356,7.5,-1.0,19.6,21.5,4.4,-1.0,7.95,-1.0,13.08,15.1,28.537193
357,-1.0,29.11,-1.0,99.98,20.9,43.37,28.22,16.57,20.97,14.63,19.027342
358,48.5,-1.0,74.4,34.71,49.2,59.607,29.6,29.7,36.61,27.0,36.710052
359,70.9,32.9,242.17,-1.0,46.96,-1.0,57.61,51.48,61.84,57.75,53.853065
360,40.3,-1.0,60.9,36.8,12.0,53.327,-1.0,-1.0,20.19,11.9,29.657623
361,27.0,-1.0,81.1,42.4,30.7,68.263,45.5,33.9,30.79,40.9,36.651104
362,27.3,-1.0,24.8,38.1,13.4,47.77,23.81,-1.0,12.67,16.3,16.951149
363,-1.0,-1.0,12.3,-1.0,6.9,41.148,20.7,25.1,24.6,12.8,6.797158
364,-1.0,-1.0,27.8,53.62,18.2,31.016,25.7,23.0,24.21,23.0,28.410862
365,31.33,51.95,63.57,-1.0,-1.0,-1.0,35.61,18.0,31.55,21.5,10.583813
366,-1.0,-1.0,47.8,36.42,37.8,54.572,24.9,18.2,30.51,49.1,25.751612
367,33.36,23.11,-1.0,-1.0,39.23,47.93,24.23,25.98,31.78,28.73,24.220938
368,43.58,28.23,50.11,-1.0,39.58,-1.0,58.45,45.33,63.93,64.36,50.308044
369,27.9,-1.0,39.2,39.6,21.5,48.553,-1.0,19.0,21.79,21.3,22.951166
370,35.15,27.55,-1.0,-1.0,24.19,44.64,17.88,21.19,15.68,7.02,12.987484
371,142.9,-1.0,35.7,-1.0,23.7,40.776,67.92,-1.0,32.15,25.9,16.439905
372,-1.0,32.37,-1.0,-1.0,38.47,120.86,28.44,39.84,36.4,37.85,23.228382
373,27.9,-1.0,82.0,38.26,19.2,-1.0,-1.0,33.0,34.35,21.7,22.44241
374,-1.0,26.52,-1.0,-1.0,19.93,23.56,21.07,17.05,21.23,14.63,13.614723
375,7.9,-1.0,17.1,19.2,-1.0,13.824,12.52,-1.0,14.86,5.9,7.9747286
376,24.4,-1.0,36.7,57.5,23.8,-1.0,34.79,-1.0,29.61,30.3,27.349056
377,43.9,-1.0,142.9,167.21,51.8,109.04,80.8,34.8,79.26,31.9,38.236862
378,4.3,-1.0,-1.0,33.4,19.5,76.545,17.36,-1.0,21.89,34.1,25.851812
379,-1.0,34.73,-1.0,-1.0,25.95,34.66,27.73,25.39,31.27,27.34,21.300257
380,-1.0,-1.0,48.0,-1.0,10.3,37.116,44.6,30.5,9.8,6.9,23.160038
381,57.3,-1.0,151.2,127.92,53.5,153.78,-1.0,43.5,73.78,43.1,54.157448
382,49.13,68.77,195.27,-1.0,42.38,-1.0,42.48,39.06,52.29,47.07,42.07902
383,75.86,-1.0,-1.0,-1.0,53.46,168.96,111.49,61.67,203.37,44.56,47.91023
384,24.88,13.17,-1.0,80.06,23.22,46.23,-1.0,7.27,28.62,17.55,12.097314
385,30.9,-1.0,52.4,45.27,38.2,92.748,30.4,29.8,25.78,33.6,35.085392
386,24.82,34.85,-1.0,127.13,30.28,86.33,16.36,15.64,25.07,10.49,13.719616
387,56.3,-1.0,235.8,70.49,-1.0,68.65,67.9,48.3,47.18,51.5,46.37068
388,57.13,-1.0,-1.0,-1.0,29.23,58.67,23.16,44.5,54.61,41.4,44.266113
389,31.43,32.37,-1.0,34.84,30.58,14.99,33.56,39.29,39.16,39.26,35.897633
390,-1.0,-1.0,-1.0,53.6,21.3,58.746,35.91,-1.0,22.9,31.6,36.378853
391,3.9,-1.0,-1.0,20.6,10.7,34.066,24.93,-1.0,19.36,11.9,12.626548
392,-1.0,-1.0,71.6,40.4,26.0,97.007,-1.0,10.2,31.18,73.7,35.031536
393,15.9,-1.0,15.6,35.34,23.2,22.922,27.6,15.7,40.67,31.6,14.566161
394,9.1,-1.0,24.0,24.4,8.9,33.933,6.19,-1.0,10.29,23.2,16.287107
395,68.5,-1.0,78.5,45.0,32.8,59.089,-1.0,-1.0,49.61,36.5,25.179266
396,12.34,-1.0,-1.0,42.35,9.03,17.83,-1.0,7.16,11.14,5.36,9.256942
397,26.5,-1.0,23.1,12.5,10.4,17.269,38.0,-1.0,10.74,10.6,12.684896
398,50.51,18.82,174.78,-1.0,37.47,-1.0,69.13,18.33,38.25,30.36,33.489845
399,50.0,-1.0,100.3,66.49,38.6,115.98,-1.0,44.1,36.89,71.3,47.68775
400,29.63,123.56,-1.0,62.76,21.9,38.8,43.55,21.29,62.05,20.13,26.546328
401,23.66,24.88,-1.0,-1.0,25.87,37.73,23.84,26.33,23.67,20.97,18.773935
402,27.49,53.89,81.95,-1.0,21.99,46.65,57.6,33.76,29.68,44.26,48.187077
403,23.5,-1.0,27.1,17.6,8.5,10.046,35.06,-1.0,5.99,17.7,15.8665695
404,29.3,-1.0,50.6,41.3,25.0,56.202,-1.0,24.7,37.08,47.7,26.750631
405,25.7,-1.0,29.6,20.44,23.2,23.537,19.8,13.0,19.06,12.3,14.370325
406,40.4,-1.0,-1.0,19.9,7.0,14.662,22.66,-1.0,10.42,8.2,14.225714
407,43.5,-1.0,31.8,-1.0,25.8,45.575,48.5,-1.0,32.38,19.3,37.277557
408,61.31,31.65,-1.0,-1.0,40.65,125.61,70.64,69.25,71.69,60.11,38.02454
409,52.6,-1.0,94.8,53.51,47.2,-1.0,-1.0,59.5,46.45,43.4,49.234
410,3.5,-1.0,20.1,24.88,10.5,84.876,-1.0,8.9,15.83,36.4,19.769773
411,-1.0,-1.0,34.9,29.74,25.1,42.094,30.3,26.4,26.15,24.1,19.21627
412,111.78,54.15,-1.0,49.94,45.53,13.46,73.6,95.04,58.59,69.6,66.98093
413,61.28,-1.0,-1.0,-1.0,43.77,63.75,61.01,71.32,86.11,34.69,49.859596
414,21.33,29.59,15.52,-1.0,15.75,-1.0,23.24,19.9,11.59,8.35,18.171783
415,28.68,25.35,-1.0,-1.0,17.07,41.79,38.58,23.12,37.67,25.1,23.18381
416,34.92,74.53,-1.0,-1.0,51.24,47.17,63.2,35.52,73.65,26.07,24.89812
417,-1.0,-1.0,19.7,-1.0,11.5,-1.0,36.3,15.1,14.5,4.2,12.059603
418,-1.0,-1.0,167.3,59.04,24.3,186.56,35.3,22.9,33.14,34.9,22.618895
419,9.06,9.79,20.68,-1.0,10.4,-1.0,9.8,7.98,12.51,8.48,9.779328
420,33.91,32.8,-1.0,-1.0,25.64,68.42,18.4,31.82,33.39,13.94,30.068571
421,38.1,-1.0,36.3,51.62,35.4,58.856,-1.0,37.0,36.66,29.0,30.648977
422,41.1,-1.0,44.7,69.4,57.6,69.302,47.8,64.5,73.79,59.9,56.28067
423,10.8,-1.0,20.0,23.0,9.2,23.981,54.87,-1.0,20.46,6.6,8.856884
424,-1.0,-1.0,29.3,38.19,21.1,69.902,40.2,52.0,12.3,23.8,30.05231
425,39.8,-1.0,104.8,102.42,24.9,168.48,-1.0,48.6,52.57,42.3,93.90491
426,19.34,12.64,27.06,-1.0,26.26,-1.0,32.59,18.97,24.99,20.56,14.948715
427,64.5,41.2,241.8,223.07,54.8,169.13,47.3,-1.0,52.11,113.3,53.736668
428,41.87,22.62,144.58,-1.0,-1.0,-1.0,96.51,20.78,58.71,15.39,26.944212
429,-1.0,-1.0,10.8,-1.0,4.6,56.387,20.0,10.2,3.9,6.5,15.654025
430,41.3,-1.0,52.8,40.04,26.4,65.584,-1.0,50.2,37.66,34.2,31.320536
431,-1.0,-1.0,40.0,-1.0,18.7,30.812,22.66,17.0,18.16,8.9,18.749317
432,28.9,-1.0,15.3,-1.0,7.7,36.797,26.0,5.7,12.11,22.9,2.8939295
433,5.4,-1.0,53.1,37.5,17.8,108.47,18.78,-1.0,24.48,24.3,15.329494
434,32.7,-1.0,36.6,80.76,21.0,44.177,49.9,24.1,26.15,28.8,33.370365
435,16.25,11.78,-1.0,-1.0,22.61,36.45,27.12,12.81,38.45,18.45,10.568681
436,-1.0,-1.0,24.5,28.0,12.5,31.398,33.97,-1.0,12.56,20.7,14.218766
437,21.0,-1.0,28.0,29.86,14.2,-1.0,18.6,13.6,19.7,13.4,21.330446
438,15.9,-1.0,43.2,45.3,40.0,61.69,-1.0,30.9,29.3,42.9,32.898228
439,13.0,-1.0,8.1,24.3,6.9,23.411,21.99,-1.0,18.31,21.8,22.573347
440,69.29,92.78,110.1,-1.0,46.12,-1.0,53.6,38.27,39.41,48.26,54.060966
441,26.17,35.07,-1.0,-1.0,56.92,25.87,29.54,32.83,36.9,16.95,22.493326
442,26.1,-1.0,48.1,56.4,28.7,49.075,60.94,-1.0,34.23,51.5,50.858223
443,33.4,-1.0,61.9,27.73,30.7,50.224,-1.0,27.7,25.99,31.4,25.347307
444,49.8,-1.0,65.5,87.87,34.2,74.379,-1.0,43.7,46.75,45.6,35.405746
445,16.7,-1.0,17.6,8.38,10.6,20.238,-1.0,14.5,14.61,16.8,18.583284
446,29.28,14.34,-1.0,41.81,21.84,96.54,20.71,15.88,27.42,13.32,13.464962
447,-1.0,-1.0,25.0,-1.0,23.1,27.768,32.3,20.1,37.8,23.7,15.760599
448,-1.0,-1.0,5.7,-1.0,14.8,-1.0,27.06,24.8,37.07,20.8,24.385738
449,-1.0,-1.0,-1.0,102.57,33.9,73.066,35.6,39.7,59.87,27.4,26.460276
450,-1.0,-1.0,101.7,42.21,31.9,82.856,33.7,40.7,31.44,40.8,36.647896
451,-1.0,-1.0,50.0,39.84,26.6,61.786,39.8,34.8,32.39,34.6,33.32908
452,71.25,34.84,-1.0,39.84,32.99,-1.0,38.71,25.48,38.31,38.37,36.36344
453,20.44,-1.0,-1.0,89.87,16.28,120.39,11.55,19.01,20.89,18.24,13.747727
454,69.54,85.77,195.47,-1.0,90.55,-1.0,77.53,32.33,78.55,67.65,31.885244
455,37.6,-1.0,20.8,38.9,10.8,-1.0,44.82,-1.0,32.16,17.2,5.635235
456,25.48,54.95,-1.0,25.39,27.91,116.6,24.63,32.48,26.85,12.68,26.885159
457,162.99,43.51,-1.0,42.34,119.36,25.53,143.02,96.99,157.48,85.57,74.95316
458,24.6,-1.0,14.6,-1.0,7.8,26.883,19.42,-1.0,10.19,9.1,3.7422163
459,-1.0,73.88,-1.0,43.3,42.14,44.83,58.06,47.46,45.03,37.83,29.862673
460,31.08,79.18,-1.0,82.39,39.73,185.64,59.65,23.41,51.23,25.4,25.167862
461,51.7,-1.0,-1.0,61.3,21.8,36.921,41.43,-1.0,18.26,30.1,26.663883
462,24.5,25.11,-1.0,-1.0,19.47,31.99,33.87,18.47,53.06,25.48,20.691896
463,45.43,47.55,-1.0,-1.0,48.69,70.37,41.59,41.52,53.47,36.85,46.65319
464,-1.0,-1.0,22.7,-1.0,25.8,-1.0,31.8,13.8,32.2,16.2,10.567001
465,27.29,34.55,-1.0,55.47,38.02,36.92,18.34,36.23,29.81,30.68,37.485397
466,53.02,-1.0,-1.0,-1.0,28.65,82.81,48.35,41.67,44.79,30.98,35.390312
467,37.0,-1.0,16.6,38.5,9.4,22.4,27.05,-1.0,7.91,29.8,17.007652
468,37.0,-1.0,30.9,26.5,16.8,38.102,-1.0,38.9,24.95,23.8,18.977264
469,30.7,-1.0,71.2,88.29,23.2,41.57,38.0,26.0,25.08,14.6,30.276834
470,3.29,16.48,-1.0,-1.0,7.62,52.23,10.72,8.36,8.72,6.28,4.9803934
471,33.2,-1.0,41.8,42.4,-1.0,64.728,-1.0,-1.0,26.74,20.0,35.982323
472,32.0,59.7,149.9,156.02,56.9,158.82,63.0,22.3,99.35,36.7,38.235218
473,43.3,-1.0,115.3,57.94,23.2,156.27,35.3,36.9,30.23,49.7,46.7825
474,27.1,-1.0,56.0,58.11,33.0,84.492,42.3,36.1,42.78,49.6,35.199234
475,23.89,38.49,-1.0,108.93,25.27,63.88,36.55,35.63,29.12,28.79,30.689964
476,29.8,44.05,-1.0,-1.0,45.27,84.99,39.06,20.73,41.88,22.38,16.259037
477,-1.0,41.71,-1.0,182.61,42.64,38.72,36.99,34.84,44.49,32.29,27.168854
478,50.62,-1.0,40.51,-1.0,37.88,-1.0,47.25,43.48,24.89,50.27,41.110146
479,-1.0,-1.0,62.6,46.22,64.8,71.738,54.6,39.9,48.11,43.1,44.19421
480,6.4,-1.0,23.1,14.3,8.5,30.23,14.87,-1.0,14.27,11.9,23.484621
481,95.2,-1.0,24.1,53.64,66.2,-1.0,-1.0,85.3,65.52,79.2,39.729626
482,25.8,-1.0,-1.0,49.0,17.4,38.305,45.42,-1.0,23.16,39.0,20.584354
483,36.7,-1.0,31.5,24.2,-1.0,57.5,-1.0,-1.0,17.56,16.4,27.736643
484,19.44,18.8,-1.0,-1.0,-1.0,41.86,16.45,15.43,22.25,18.98,18.124268
485,24.2,-1.0,43.8,33.21,40.9,55.443,-1.0,16.7,23.38,21.8,24.336779
486,37.71,24.93,-1.0,-1.0,38.27,68.65,20.79,19.59,28.52,21.2,15.441294
487,19.3,-1.0,26.9,30.9,36.4,38.709,-1.0,30.1,37.06,30.1,33.724525
488,-1.0,-1.0,-1.0,38.9,-1.0,27.681,34.24,-1.0,8.39,15.9,19.922153
489,-1.0,-1.0,27.4,46.18,17.0,83.864,17.7,23.3,21.69,29.5,24.233511
490,46.0,-1.0,162.9,125.95,53.4,153.39,87.6,52.8,70.62,49.9,42.43814
491,57.48,41.6,-1.0,79.33,38.98,48.77,28.49,29.31,39.36,36.49,29.741287
492,27.15,22.47,-1.0,-1.0,23.64,54.23,8.68,20.95,25.74,17.13,19.216646
493,31.61,29.0,-1.0,-1.0,33.68,136.56,20.07,22.57,30.77,21.8,18.671312
494,24.8,-1.0,39.5,29.95,26.3,45.405,36.0,30.6,32.09,24.4,34.175465
495,11.7,-1.0,14.9,-1.0,10.5,24.139,29.99,13.4,16.32,10.8,27.440367
496,16.4,-1.0,44.9,46.62,22.6,61.368,-1.0,24.3,32.76,27.0,29.354649
497,-1.0,22.8,52.2,101.4,94.3,-1.0,49.2,89.8,65.99,35.2,84.312805
498,-1.0,-1.0,56.7,-1.0,30.0,51.879,28.3,29.4,23.7,16.1,22.643475
499,56.73,27.47,-1.0,152.2,59.82,27.6,44.38,36.58,54.36,45.1,30.010012
500,-1.0,-1.0,40.6,30.38,29.0,66.5,32.0,37.1,36.98,22.3,31.976593
501,23.3,-1.0,42.0,41.36,15.9,35.374,-1.0,23.0,22.94,24.6,16.719318
502,15.12,27.89,-1.0,-1.0,9.75,-1.0,14.84,9.1,19.14,7.41,7.7183285
503,46.7,-1.0,128.9,44.32,51.6,66.707,46.2,48.1,49.15,37.5,38.95113
504,19.3,-1.0,34.1,12.93,16.5,32.269,-1.0,19.7,34.23,11.6,11.339741
505,-1.0,36.83,-1.0,38.44,27.56,63.85,26.43,14.03,20.72,9.58,18.755236
506,42.5,-1.0,72.0,56.14,38.5,66.371,-1.0,25.2,47.16,33.8,35.958843
507,28.3,51.0,45.5,60.48,38.4,96.489,59.8,54.8,48.02,70.0,55.258934
508,29.67,38.27,-1.0,69.52,23.97,101.62,24.0,43.19,25.2,29.08,36.6453
509,37.1,-1.0,54.7,50.62,38.9,57.527,-1.0,62.3,64.08,54.6,37.065613
510,61.12,58.27,-1.0,33.54,49.07,117.94,51.52,39.01,56.58,42.4,39.702293
511,56.2,-1.0,38.2,46.8,20.0,68.172,-1.0,-1.0,17.84,8.1,23.111368
512,2.5,-1.0,-1.0,22.7,9.5,14.179,18.73,-1.0,6.52,9.5,7.9632072
513,18.45,25.01,-1.0,-1.0,19.06,51.66,15.53,16.9,22.15,13.73,12.182048
514,51.7,-1.0,-1.0,78.17,40.52,109.29,43.11,46.5,43.4,58.55,48.69638
515,62.15,36.11,-1.0,52.76,58.99,22.06,55.33,60.53,55.11,47.97,46.76509
516,-1.0,41.12,-1.0,69.93,27.07,38.72,35.17,15.36,31.79,20.9,17.922672
517,13.58,21.16,-1.0,50.17,12.87,77.61,9.79,9.52,8.88,9.63,5.763633
518,89.8,86.3,105.2,173.38,72.6,194.41,107.5,121.3,119.29,124.2,110.43447
519,35.46,33.77,-1.0,-1.0,26.98,93.87,33.53,45.45,41.75,42.05,39.682495
520,42.8,-1.0,127.1,67.65,44.7,109.83,58.6,42.9,51.29,55.8,44.92959
521,25.6,-1.0,51.6,31.59,40.2,67.872,38.0,36.0,39.87,35.7,31.429968
522,-1.0,-1.0,152.9,144.03,51.2,177.47,90.2,50.5,91.76,61.1,50.725933
523,26.8,-1.0,40.2,0.0,17.1,42.544,22.0,-1.0,17.39,34.5,19.762306
524,36.9,-1.0,20.2,17.3,7.6,-1.0,6.37,-1.0,9.91,27.8,18.273983
525,-1.0,-1.0,47.1,37.6,25.3,52.181,29.8,20.2,25.18,23.8,28.11132
526,-1.0,-1.0,14.1,27.7,-1.0,26.614,28.67,-1.0,10.59,21.6,20.00806
527,26.1,-1.0,41.9,42.24,34.0,60.806,-1.0,29.0,53.27,33.0,37.30592
528,32.6,-1.0,40.6,58.7,18.8,47.132,2.81,-1.0,28.43,15.3,26.318707
529,46.9,-1.0,76.6,153.3,28.7,115.23,-1.0,67.5,52.46,68.9,49.99567
530,33.7,-1.0,24.8,-1.0,14.2,45.4,22.19,40.2,13.85,10.2,30.680168
531,44.68,55.04,-1.0,37.25,32.67,232.83,47.2,25.46,59.43,26.08,16.750612
532,20.65,22.7,-1.0,-1.0,15.8,77.89,19.44,20.8,20.0,13.22,17.821669
533,38.78,30.84,-1.0,148.53,41.82,68.34,29.87,40.74,46.72,29.82,37.603626
534,5.5,-1.0,41.2,18.88,6.6,69.236,-1.0,4.9,7.71,26.7,14.269577
535,11.17,12.21,-1.0,53.48,8.56,45.24,7.1,8.11,17.71,5.65,13.294336
536,49.92,-1.0,-1.0,-1.0,40.35,67.9,72.02,26.35,72.23,26.07,25.377901
537,-1.0,-1.0,45.9,64.12,18.8,73.213,37.8,10.9,27.6,24.6,23.830448
538,54.8,54.32,91.5,-1.0,69.57,31.92,47.45,49.08,-1.0,39.78,41.81395
539,61.9,-1.0,85.2,115.33,60.1,-1.0,-1.0,48.9,74.42,47.7,43.012688
540,40.8,-1.0,93.4,48.75,32.5,95.917,-1.0,27.4,27.04,41.5,40.0968
541,-1.0,-1.0,41.2,-1.0,18.1,-1.0,34.21,23.4,16.13,25.0,14.700243
542,36.88,54.03,-1.0,92.53,41.84,24.38,39.31,56.55,48.05,47.61,32.00014
543,17.23,9.57,-1.0,-1.0,29.81,35.85,14.87,0.04,31.15,14.32,18.34719
544,15.1,-1.0,70.7,72.09,20.9,37.087,-1.0,13.6,29.12,29.4,19.029066
545,49.95,34.81,-1.0,163.94,49.09,320.22,36.55,46.92,45.27,31.92,31.531515
546,-1.0,-1.0,67.5,29.71,33.3,67.476,25.8,29.3,25.07,32.4,32.056484
547,27.5,-1.0,30.3,58.54,17.8,22.944,-1.0,13.1,23.34,17.1,18.87006
548,78.47,88.92,138.94,-1.0,84.88,108.93,49.75,53.85,-1.0,54.0,46.763977
549,53.71,32.43,-1.0,-1.0,30.06,-1.0,52.1,22.91,47.15,32.99,15.522599
550,24.9,-1.0,74.6,40.0,12.8,49.89,34.57,-1.0,16.67,17.3,15.383385
551,28.84,43.78,-1.0,37.9,25.16,107.37,34.8,39.37,33.57,49.99,35.682854
552,57.19,60.67,-1.0,-1.0,41.91,69.8,42.5,77.61,42.54,44.37,36.48684
553,51.67,48.71,-1.0,30.23,31.05,99.2,60.72,82.19,60.79,52.72,64.34715
554,39.7,-1.0,23.4,22.1,9.6,36.796,31.53,-1.0,10.92,22.3,6.5085254
555,60.1,-1.0,62.5,53.2,-1.0,41.295,66.04,-1.0,36.94,48.8,16.574505
556,47.9,-1.0,92.9,72.34,36.8,85.547,-1.0,58.4,45.37,43.8,40.96501
557,47.85,35.79,-1.0,-1.0,14.8,128.6,23.3,-1.0,17.75,7.97,17.533716
558,120.86,85.35,-1.0,-1.0,85.38,181.65,88.4,63.11,123.62,74.8,57.89535
559,32.6,66.5,79.6,118.18,29.2,59.204,57.1,27.8,59.94,29.6,52.340145
560,-1.0,29.58,-1.0,-1.0,30.24,23.92,22.98,23.44,26.45,14.23,20.137907
561,29.92,39.21,56.55,-1.0,24.23,56.91,22.77,19.9,33.71,25.81,22.802168
562,67.78,48.23,-1.0,67.71,36.72,-1.0,28.08,22.71,29.26,35.91,29.385033
563,-1.0,-1.0,38.1,-1.0,17.6,33.461,17.1,9.3,13.1,15.1,10.032017
564,36.2,-1.0,29.4,34.5,-1.0,42.446,62.9,-1.0,23.68,12.9,13.658817
565,24.75,42.08,48.07,-1.0,-1.0,-1.0,29.15,18.31,36.52,15.79,18.225517
566,38.15,50.17,-1.0,32.57,40.07,84.84,31.58,34.5,40.27,24.88,22.845758
